2006.06.20,21:00,1252.00000,1268.00000,1248.50000,1262.50000,14148
2006.06.21,21:00,1262.25000,1266.25000,1250.50000,1255.00000,12418
2006.06.22,21:00,1255.25000,1263.50000,1250.50000,1254.25000,11320
2006.06.25,21:00,1255.00000,1261.00000,1252.75000,1259.00000,8291
2006.06.26,21:00,1259.50000,1262.75000,1247.50000,1249.50000,11796
2006.06.27,21:00,1249.25000,1257.75000,1246.00000,1256.75000,11088
2006.06.28,21:00,1257.00000,1283.25000,1256.75000,1281.75000,15463
2006.06.29,21:00,1281.50000,1286.75000,1278.75000,1279.00000,9637
2006.07.02,21:00,1281.50000,1289.25000,1281.00000,1286.50000,4026
2006.07.03,21:00,1286.25000,1287.75000,1285.25000,1287.25000,255
2006.07.04,21:00,1286.50000,1286.50000,1273.50000,1278.75000,9961
2006.07.05,21:00,1279.00000,1287.00000,1277.50000,1282.50000,9424
2006.07.06,21:00,1282.25000,1289.50000,1270.50000,1273.25000,12824
2006.07.09,21:00,1274.25000,1282.25000,1272.00000,1275.25000,10161
2006.07.10,21:00,1275.00000,1282.75000,1267.00000,1282.50000,11703
2006.07.11,21:00,1282.25000,1283.25000,1264.00000,1268.00000,12097
2006.07.12,21:00,1267.75000,1269.25000,1246.25000,1246.75000,18362
2006.07.13,21:00,1246.00000,1251.00000,1236.00000,1242.50000,15425
2006.07.16,21:00,1241.75000,1246.75000,1234.25000,1240.50000,13611
2006.07.17,21:00,1240.25000,1246.25000,1230.50000,1245.00000,18266
2006.07.18,21:00,1244.75000,1268.50000,1243.50000,1264.00000,18526
2006.07.19,21:00,1263.75000,1268.50000,1252.00000,1257.25000,15436
2006.07.20,21:00,1257.00000,1259.75000,1243.50000,1245.75000,15214
2006.07.23,21:00,1244.75000,1268.50000,1243.00000,1267.50000,12794
2006.07.24,21:00,1267.00000,1278.25000,1262.00000,1271.00000,14172
2006.07.25,21:00,1270.75000,1279.25000,1266.25000,1272.50000,13274
2006.07.26,21:00,1272.75000,1281.25000,1266.25000,1270.75000,14647
2006.07.27,21:00,1270.25000,1285.50000,1270.00000,1282.50000,13030
2006.07.30,21:00,1283.50000,1283.75000,1278.50000,1281.25000,8055
2006.07.31,21:00,1281.50000,1282.50000,1269.75000,1275.75000,10765
2006.08.01,21:00,1275.50000,1287.75000,1275.25000,1283.50000,10460
2006.08.02,21:00,1283.25000,1288.50000,1274.25000,1286.25000,11935
2006.08.03,21:00,1286.50000,1297.25000,1277.50000,1283.50000,14775
2006.08.06,21:00,1284.25000,1285.00000,1276.50000,1281.75000,8133
2006.08.07,21:00,1281.50000,1287.25000,1271.50000,1278.25000,14900
2006.08.08,21:00,1278.50000,1287.75000,1267.75000,1270.25000,12999
2006.08.09,21:00,1270.75000,1276.50000,1262.00000,1274.50000,14008
2006.08.10,21:00,1275.00000,1276.50000,1265.25000,1270.00000,9276
2006.08.13,21:00,1274.00000,1282.75000,1270.25000,1272.75000,9709
2006.08.14,21:00,1272.50000,1290.00000,1272.50000,1287.50000,11953
2006.08.15,21:00,1287.25000,1299.75000,1286.25000,1297.75000,10107
2006.08.16,21:00,1297.50000,1304.25000,1295.00000,1300.00000,10105
2006.08.17,21:00,1300.50000,1305.00000,1296.25000,1305.00000,8205
2006.08.20,21:00,1305.75000,1306.00000,1298.00000,1301.50000,6886
2006.08.21,21:00,1301.25000,1305.25000,1296.75000,1301.25000,8647
2006.08.22,21:00,1301.00000,1303.75000,1291.00000,1296.00000,9527
2006.08.23,21:00,1296.25000,1300.25000,1293.00000,1296.25000,8284
2006.08.24,21:00,1296.00000,1301.25000,1294.25000,1297.00000,6687
2006.08.27,21:00,1297.50000,1307.00000,1294.25000,1303.25000,7490
2006.08.28,21:00,1303.50000,1307.00000,1296.50000,1304.25000,8516
2006.08.29,21:00,1304.50000,1308.25000,1303.50000,1305.25000,7376
2006.08.30,21:00,1305.00000,1307.75000,1302.50000,1304.75000,6194
2006.08.31,21:00,1305.00000,1313.50000,1304.50000,1312.00000,4445
2006.09.03,21:00,1311.25000,1316.25000,1311.25000,1315.75000,431
2006.09.04,21:00,1315.50000,1316.00000,1309.50000,1313.25000,7596
2006.09.05,21:00,1313.50000,1318.25000,1303.75000,1312.50000,4827
2006.09.06,21:00,1312.25000,1313.25000,1303.50000,1307.50000,7738
2006.09.07,21:00,1307.25000,1312.00000,1305.75000,1310.50000,6205
2006.09.10,21:00,1310.25000,1314.25000,1302.00000,1310.75000,9619
2006.09.11,21:00,1310.50000,1325.75000,1307.50000,1324.25000,9798
2006.09.12,21:00,1323.75000,1331.50000,1321.75000,1328.25000,9072
2006.09.13,21:00,1328.00000,1330.50000,1324.00000,1328.75000,9387
2006.09.14,21:00,1329.00000,1336.25000,1327.50000,1330.25000,9691
2006.09.17,21:00,1331.00000,1335.75000,1328.50000,1332.50000,8271
2006.09.18,21:00,1332.25000,1334.00000,1322.25000,1331.00000,11471
2006.09.19,21:00,1331.25000,1339.25000,1329.00000,1335.75000,11330
2006.09.20,21:00,1335.50000,1339.50000,1325.00000,1329.75000,12157
2006.09.21,21:00,1330.00000,1331.00000,1320.50000,1325.00000,9217
2006.09.24,21:00,1325.25000,1339.50000,1321.00000,1335.25000,12941
2006.09.25,21:00,1335.00000,1346.75000,1333.00000,1345.25000,11336
2006.09.26,21:00,1345.00000,1349.75000,1342.50000,1346.50000,11258
2006.09.27,21:00,1346.75000,1350.00000,1342.50000,1347.00000,8542
2006.09.28,21:00,1347.25000,1350.00000,1344.50000,1344.50000,7661
2006.10.01,21:00,1345.00000,1348.25000,1338.75000,1339.50000,8508
2006.10.02,21:00,1339.25000,1347.25000,1335.50000,1342.50000,11233
2006.10.03,21:00,1342.75000,1358.50000,1339.25000,1357.75000,14107
2006.10.04,21:00,1358.00000,1362.75000,1356.00000,1360.50000,9671
2006.10.05,21:00,1360.75000,1360.75000,1352.00000,1358.50000,10798
2006.10.08,21:00,1357.50000,1361.25000,1353.75000,1358.75000,6750
2006.10.09,21:00,1359.00000,1362.75000,1356.50000,1359.75000,9719
2006.10.10,21:00,1359.50000,1362.00000,1350.50000,1358.50000,13323
2006.10.11,21:00,1358.25000,1371.50000,1358.00000,1370.25000,11005
2006.10.12,21:00,1370.00000,1374.25000,1367.50000,1373.00000,8661
2006.10.15,21:00,1372.75000,1377.75000,1371.00000,1375.00000,7485
2006.10.16,21:00,1374.75000,1375.25000,1363.50000,1372.00000,12708
2006.10.17,21:00,1372.25000,1379.75000,1367.25000,1371.25000,14988
2006.10.18,21:00,1371.00000,1375.00000,1368.50000,1373.75000,10680
2006.10.19,21:00,1374.00000,1376.25000,1369.25000,1374.50000,8373
2006.10.22,21:00,1374.00000,1397.50000,1369.50000,1379.50000,13326
2006.10.23,21:00,1379.75000,1385.00000,1377.50000,1383.00000,9908
2006.10.24,21:00,1383.25000,1389.50000,1380.75000,1389.00000,12079
2006.10.25,21:00,1388.75000,1394.75000,1384.50000,1392.75000,10354
